GoalZone,GoalTime,TransitionCount,TriggerZone,TriggerTime,TotalTriggerOccurrences,TransitionPercentage,GoalTimeHourly,GoalTime10Min,Granularity
-0.236_to_0.0,1400,30,-0.786_to_-0.618,950,181,16.57,1400,1400,10-Minute
-0.236_to_0.0,1410,24,-0.786_to_-0.618,950,181,13.26,1410,1410,10-Minute
-0.236_to_0.0,1420,20,-0.786_to_-0.618,950,181,11.05,1420,1420,10-Minute
-0.236_to_0.0,1430,24,-0.786_to_-0.618,950,181,13.26,1430,1430,10-Minute
-0.236_to_0.0,1440,22,-0.786_to_-0.618,950,181,12.15,1440,1440,10-Minute
-0.236_to_0.0,1450,26,-0.786_to_-0.618,950,181,14.36,1450,1450,10-Minute
-0.236_to_0.0,1500,23,-0.786_to_-0.618,950,181,12.71,1500,1500,10-Minute
-0.236_to_0.0,1510,25,-0.786_to_-0.618,950,181,13.81,1510,1510,10-Minute
-0.236_to_0.0,1520,26,-0.786_to_-0.618,950,181,14.36,1520,1520,10-Minute
-0.236_to_0.0,1530,32,-0.786_to_-0.618,950,181,17.68,1530,1530,10-Minute
-0.236_to_0.0,1540,28,-0.786_to_-0.618,950,181,15.47,1540,1540,10-Minute
-0.236_to_0.0,1550,30,-0.786_to_-0.618,950,181,16.57,1550,1550,10-Minute
-0.382_to_-0.236,1000,18,-0.786_to_-0.618,950,181,9.94,1000,1000,10-Minute
-0.382_to_-0.236,1010,30,-0.786_to_-0.618,950,181,16.57,1010,1010,10-Minute
-0.382_to_-0.236,1020,29,-0.786_to_-0.618,950,181,16.02,1020,1020,10-Minute
-0.382_to_-0.236,1030,47,-0.786_to_-0.618,950,181,25.97,1030,1030,10-Minute
-0.382_to_-0.236,1040,43,-0.786_to_-0.618,950,181,23.76,1040,1040,10-Minute
-0.382_to_-0.236,1050,41,-0.786_to_-0.618,950,181,22.65,1050,1050,10-Minute
-0.382_to_-0.236,1100,44,-0.786_to_-0.618,950,181,24.31,1100,1100,10-Minute
-0.382_to_-0.236,1110,39,-0.786_to_-0.618,950,181,21.55,1110,1110,10-Minute
-0.382_to_-0.236,1120,36,-0.786_to_-0.618,950,181,19.89,1120,1120,10-Minute
-0.382_to_-0.236,1130,42,-0.786_to_-0.618,950,181,23.2,1130,1130,10-Minute
-0.382_to_-0.236,1140,28,-0.786_to_-0.618,950,181,15.47,1140,1140,10-Minute
-0.382_to_-0.236,1150,34,-0.786_to_-0.618,950,181,18.78,1150,1150,10-Minute
-0.382_to_-0.236,1200,36,-0.786_to_-0.618,950,181,19.89,1200,1200,10-Minute
-0.382_to_-0.236,1210,29,-0.786_to_-0.618,950,181,16.02,1210,1210,10-Minute
-0.382_to_-0.236,1220,31,-0.786_to_-0.618,950,181,17.13,1220,1220,10-Minute
-0.382_to_-0.236,1230,34,-0.786_to_-0.618,950,181,18.78,1230,1230,10-Minute
-0.382_to_-0.236,1240,29,-0.786_to_-0.618,950,181,16.02,1240,1240,10-Minute
-0.382_to_-0.236,1250,24,-0.786_to_-0.618,950,181,13.26,1250,1250,10-Minute
-0.382_to_-0.236,1300,23,-0.786_to_-0.618,950,181,12.71,1300,1300,10-Minute
-0.382_to_-0.236,1310,23,-0.786_to_-0.618,950,181,12.71,1310,1310,10-Minute
-0.382_to_-0.236,1320,30,-0.786_to_-0.618,950,181,16.57,1320,1320,10-Minute
-0.382_to_-0.236,1330,37,-0.786_to_-0.618,950,181,20.44,1330,1330,10-Minute
-0.382_to_-0.236,1340,37,-0.786_to_-0.618,950,181,20.44,1340,1340,10-Minute
-0.382_to_-0.236,1350,31,-0.786_to_-0.618,950,181,17.13,1350,1350,10-Minute
-0.382_to_-0.236,1400,38,-0.786_to_-0.618,950,181,20.99,1400,1400,10-Minute
-0.382_to_-0.236,1410,40,-0.786_to_-0.618,950,181,22.1,1410,1410,10-Minute
-0.382_to_-0.236,1420,36,-0.786_to_-0.618,950,181,19.89,1420,1420,10-Minute
-0.382_to_-0.236,1430,33,-0.786_to_-0.618,950,181,18.23,1430,1430,10-Minute
-0.382_to_-0.236,1440,35,-0.786_to_-0.618,950,181,19.34,1440,1440,10-Minute
-0.382_to_-0.236,1450,37,-0.786_to_-0.618,950,181,20.44,1450,1450,10-Minute
-0.382_to_-0.236,1500,39,-0.786_to_-0.618,950,181,21.55,1500,1500,10-Minute
-0.382_to_-0.236,1510,35,-0.786_to_-0.618,950,181,19.34,1510,1510,10-Minute
-0.382_to_-0.236,1520,28,-0.786_to_-0.618,950,181,15.47,1520,1520,10-Minute
-0.382_to_-0.236,1530,34,-0.786_to_-0.618,950,181,18.78,1530,1530,10-Minute
-0.382_to_-0.236,1540,38,-0.786_to_-0.618,950,181,20.99,1540,1540,10-Minute
-0.382_to_-0.236,1550,35,-0.786_to_-0.618,950,181,19.34,1550,1550,10-Minute
-0.5_to_-0.382,1000,61,-0.786_to_-0.618,950,181,33.7,1000,1000,10-Minute
-0.5_to_-0.382,1010,65,-0.786_to_-0.618,950,181,35.91,1010,1010,10-Minute
-0.5_to_-0.382,1020,61,-0.786_to_-0.618,950,181,33.7,1020,1020,10-Minute
-0.5_to_-0.382,1030,57,-0.786_to_-0.618,950,181,31.49,1030,1030,10-Minute
-0.5_to_-0.382,1040,65,-0.786_to_-0.618,950,181,35.91,1040,1040,10-Minute
-0.5_to_-0.382,1050,48,-0.786_to_-0.618,950,181,26.52,1050,1050,10-Minute
-0.5_to_-0.382,1100,52,-0.786_to_-0.618,950,181,28.73,1100,1100,10-Minute
-0.5_to_-0.382,1110,49,-0.786_to_-0.618,950,181,27.07,1110,1110,10-Minute
-0.5_to_-0.382,1120,42,-0.786_to_-0.618,950,181,23.2,1120,1120,10-Minute
-0.5_to_-0.382,1130,46,-0.786_to_-0.618,950,181,25.41,1130,1130,10-Minute
-0.5_to_-0.382,1140,44,-0.786_to_-0.618,950,181,24.31,1140,1140,10-Minute
-0.5_to_-0.382,1150,43,-0.786_to_-0.618,950,181,23.76,1150,1150,10-Minute
-0.5_to_-0.382,1200,41,-0.786_to_-0.618,950,181,22.65,1200,1200,10-Minute
-0.5_to_-0.382,1210,32,-0.786_to_-0.618,950,181,17.68,1210,1210,10-Minute
-0.5_to_-0.382,1220,38,-0.786_to_-0.618,950,181,20.99,1220,1220,10-Minute
-0.5_to_-0.382,1230,36,-0.786_to_-0.618,950,181,19.89,1230,1230,10-Minute
-0.5_to_-0.382,1240,36,-0.786_to_-0.618,950,181,19.89,1240,1240,10-Minute
-0.5_to_-0.382,1250,34,-0.786_to_-0.618,950,181,18.78,1250,1250,10-Minute
-0.5_to_-0.382,1300,26,-0.786_to_-0.618,950,181,14.36,1300,1300,10-Minute
-0.5_to_-0.382,1310,33,-0.786_to_-0.618,950,181,18.23,1310,1310,10-Minute
-0.5_to_-0.382,1320,29,-0.786_to_-0.618,950,181,16.02,1320,1320,10-Minute
-0.5_to_-0.382,1330,27,-0.786_to_-0.618,950,181,14.92,1330,1330,10-Minute
-0.5_to_-0.382,1340,28,-0.786_to_-0.618,950,181,15.47,1340,1340,10-Minute
-0.5_to_-0.382,1350,26,-0.786_to_-0.618,950,181,14.36,1350,1350,10-Minute
-0.5_to_-0.382,1400,28,-0.786_to_-0.618,950,181,15.47,1400,1400,10-Minute
-0.5_to_-0.382,1410,30,-0.786_to_-0.618,950,181,16.57,1410,1410,10-Minute
-0.5_to_-0.382,1420,32,-0.786_to_-0.618,950,181,17.68,1420,1420,10-Minute
-0.5_to_-0.382,1430,28,-0.786_to_-0.618,950,181,15.47,1430,1430,10-Minute
-0.5_to_-0.382,1440,28,-0.786_to_-0.618,950,181,15.47,1440,1440,10-Minute
-0.5_to_-0.382,1450,28,-0.786_to_-0.618,950,181,15.47,1450,1450,10-Minute
-0.5_to_-0.382,1500,28,-0.786_to_-0.618,950,181,15.47,1500,1500,10-Minute
-0.5_to_-0.382,1510,32,-0.786_to_-0.618,950,181,17.68,1510,1510,10-Minute
-0.5_to_-0.382,1520,26,-0.786_to_-0.618,950,181,14.36,1520,1520,10-Minute
-0.5_to_-0.382,1530,29,-0.786_to_-0.618,950,181,16.02,1530,1530,10-Minute
-0.5_to_-0.382,1540,34,-0.786_to_-0.618,950,181,18.78,1540,1540,10-Minute
-0.5_to_-0.382,1550,44,-0.786_to_-0.618,950,181,24.31,1550,1550,10-Minute
-0.618_to_-0.5,1000,102,-0.786_to_-0.618,950,181,56.35,1000,1000,10-Minute
-0.618_to_-0.5,1010,89,-0.786_to_-0.618,950,181,49.17,1010,1010,10-Minute
-0.618_to_-0.5,1020,75,-0.786_to_-0.618,950,181,41.44,1020,1020,10-Minute
-0.618_to_-0.5,1030,67,-0.786_to_-0.618,950,181,37.02,1030,1030,10-Minute
-0.618_to_-0.5,1040,71,-0.786_to_-0.618,950,181,39.23,1040,1040,10-Minute
-0.618_to_-0.5,1050,58,-0.786_to_-0.618,950,181,32.04,1050,1050,10-Minute
-0.618_to_-0.5,1100,46,-0.786_to_-0.618,950,181,25.41,1100,1100,10-Minute
-0.618_to_-0.5,1110,50,-0.786_to_-0.618,950,181,27.62,1110,1110,10-Minute
-0.618_to_-0.5,1120,44,-0.786_to_-0.618,950,181,24.31,1120,1120,10-Minute
-0.618_to_-0.5,1130,45,-0.786_to_-0.618,950,181,24.86,1130,1130,10-Minute
-0.618_to_-0.5,1140,45,-0.786_to_-0.618,950,181,24.86,1140,1140,10-Minute
-0.618_to_-0.5,1150,47,-0.786_to_-0.618,950,181,25.97,1150,1150,10-Minute
-0.618_to_-0.5,1200,45,-0.786_to_-0.618,950,181,24.86,1200,1200,10-Minute
-0.618_to_-0.5,1210,40,-0.786_to_-0.618,950,181,22.1,1210,1210,10-Minute
-0.618_to_-0.5,1220,45,-0.786_to_-0.618,950,181,24.86,1220,1220,10-Minute
-0.618_to_-0.5,1230,42,-0.786_to_-0.618,950,181,23.2,1230,1230,10-Minute
-0.618_to_-0.5,1240,43,-0.786_to_-0.618,950,181,23.76,1240,1240,10-Minute
-0.618_to_-0.5,1250,40,-0.786_to_-0.618,950,181,22.1,1250,1250,10-Minute
-0.618_to_-0.5,1300,40,-0.786_to_-0.618,950,181,22.1,1300,1300,10-Minute
-0.618_to_-0.5,1310,39,-0.786_to_-0.618,950,181,21.55,1310,1310,10-Minute
-0.618_to_-0.5,1320,35,-0.786_to_-0.618,950,181,19.34,1320,1320,10-Minute
-0.618_to_-0.5,1330,34,-0.786_to_-0.618,950,181,18.78,1330,1330,10-Minute
-0.618_to_-0.5,1340,36,-0.786_to_-0.618,950,181,19.89,1340,1340,10-Minute
-0.618_to_-0.5,1350,31,-0.786_to_-0.618,950,181,17.13,1350,1350,10-Minute
-0.618_to_-0.5,1400,30,-0.786_to_-0.618,950,181,16.57,1400,1400,10-Minute
-0.618_to_-0.5,1410,25,-0.786_to_-0.618,950,181,13.81,1410,1410,10-Minute
-0.618_to_-0.5,1420,25,-0.786_to_-0.618,950,181,13.81,1420,1420,10-Minute
-0.618_to_-0.5,1430,31,-0.786_to_-0.618,950,181,17.13,1430,1430,10-Minute
-0.618_to_-0.5,1440,32,-0.786_to_-0.618,950,181,17.68,1440,1440,10-Minute
-0.618_to_-0.5,1450,28,-0.786_to_-0.618,950,181,15.47,1450,1450,10-Minute
-0.618_to_-0.5,1500,30,-0.786_to_-0.618,950,181,16.57,1500,1500,10-Minute
-0.618_to_-0.5,1510,37,-0.786_to_-0.618,950,181,20.44,1510,1510,10-Minute
-0.618_to_-0.5,1520,35,-0.786_to_-0.618,950,181,19.34,1520,1520,10-Minute
-0.618_to_-0.5,1530,38,-0.786_to_-0.618,950,181,20.99,1530,1530,10-Minute
-0.618_to_-0.5,1540,41,-0.786_to_-0.618,950,181,22.65,1540,1540,10-Minute
-0.618_to_-0.5,1550,43,-0.786_to_-0.618,950,181,23.76,1550,1550,10-Minute
-0.786_to_-0.618,1000,142,-0.786_to_-0.618,950,181,78.45,1000,1000,10-Minute
-0.786_to_-0.618,1010,100,-0.786_to_-0.618,950,181,55.25,1010,1010,10-Minute
-0.786_to_-0.618,1020,91,-0.786_to_-0.618,950,181,50.28,1020,1020,10-Minute
-0.786_to_-0.618,1030,72,-0.786_to_-0.618,950,181,39.78,1030,1030,10-Minute
-0.786_to_-0.618,1040,63,-0.786_to_-0.618,950,181,34.81,1040,1040,10-Minute
-0.786_to_-0.618,1050,62,-0.786_to_-0.618,950,181,34.25,1050,1050,10-Minute
-0.786_to_-0.618,1100,59,-0.786_to_-0.618,950,181,32.6,1100,1100,10-Minute
-0.786_to_-0.618,1110,58,-0.786_to_-0.618,950,181,32.04,1110,1110,10-Minute
-0.786_to_-0.618,1120,59,-0.786_to_-0.618,950,181,32.6,1120,1120,10-Minute
-0.786_to_-0.618,1130,56,-0.786_to_-0.618,950,181,30.94,1130,1130,10-Minute
-0.786_to_-0.618,1140,58,-0.786_to_-0.618,950,181,32.04,1140,1140,10-Minute
-0.786_to_-0.618,1150,57,-0.786_to_-0.618,950,181,31.49,1150,1150,10-Minute
-0.786_to_-0.618,1200,55,-0.786_to_-0.618,950,181,30.39,1200,1200,10-Minute
-0.786_to_-0.618,1210,53,-0.786_to_-0.618,950,181,29.28,1210,1210,10-Minute
-0.786_to_-0.618,1220,50,-0.786_to_-0.618,950,181,27.62,1220,1220,10-Minute
-0.786_to_-0.618,1230,47,-0.786_to_-0.618,950,181,25.97,1230,1230,10-Minute
-0.786_to_-0.618,1240,45,-0.786_to_-0.618,950,181,24.86,1240,1240,10-Minute
-0.786_to_-0.618,1250,50,-0.786_to_-0.618,950,181,27.62,1250,1250,10-Minute
-0.786_to_-0.618,1300,50,-0.786_to_-0.618,950,181,27.62,1300,1300,10-Minute
-0.786_to_-0.618,1310,51,-0.786_to_-0.618,950,181,28.18,1310,1310,10-Minute
-0.786_to_-0.618,1320,51,-0.786_to_-0.618,950,181,28.18,1320,1320,10-Minute
-0.786_to_-0.618,1330,53,-0.786_to_-0.618,950,181,29.28,1330,1330,10-Minute
-0.786_to_-0.618,1340,46,-0.786_to_-0.618,950,181,25.41,1340,1340,10-Minute
-0.786_to_-0.618,1350,43,-0.786_to_-0.618,950,181,23.76,1350,1350,10-Minute
-0.786_to_-0.618,1400,46,-0.786_to_-0.618,950,181,25.41,1400,1400,10-Minute
-0.786_to_-0.618,1410,41,-0.786_to_-0.618,950,181,22.65,1410,1410,10-Minute
-0.786_to_-0.618,1420,39,-0.786_to_-0.618,950,181,21.55,1420,1420,10-Minute
-0.786_to_-0.618,1430,40,-0.786_to_-0.618,950,181,22.1,1430,1430,10-Minute
-0.786_to_-0.618,1440,44,-0.786_to_-0.618,950,181,24.31,1440,1440,10-Minute
-0.786_to_-0.618,1450,38,-0.786_to_-0.618,950,181,20.99,1450,1450,10-Minute
-0.786_to_-0.618,1500,32,-0.786_to_-0.618,950,181,17.68,1500,1500,10-Minute
-0.786_to_-0.618,1510,38,-0.786_to_-0.618,950,181,20.99,1510,1510,10-Minute
-0.786_to_-0.618,1520,40,-0.786_to_-0.618,950,181,22.1,1520,1520,10-Minute
-0.786_to_-0.618,1530,45,-0.786_to_-0.618,950,181,24.86,1530,1530,10-Minute
-0.786_to_-0.618,1540,40,-0.786_to_-0.618,950,181,22.1,1540,1540,10-Minute
-0.786_to_-0.618,1550,37,-0.786_to_-0.618,950,181,20.44,1550,1550,10-Minute
-1.0_to_-0.786,1000,88,-0.786_to_-0.618,950,181,48.62,1000,1000,10-Minute
-1.0_to_-0.786,1010,71,-0.786_to_-0.618,950,181,39.23,1010,1010,10-Minute
-1.0_to_-0.786,1020,70,-0.786_to_-0.618,950,181,38.67,1020,1020,10-Minute
-1.0_to_-0.786,1030,68,-0.786_to_-0.618,950,181,37.57,1030,1030,10-Minute
-1.0_to_-0.786,1040,60,-0.786_to_-0.618,950,181,33.15,1040,1040,10-Minute
-1.0_to_-0.786,1050,55,-0.786_to_-0.618,950,181,30.39,1050,1050,10-Minute
-1.0_to_-0.786,1100,55,-0.786_to_-0.618,950,181,30.39,1100,1100,10-Minute
-1.0_to_-0.786,1110,52,-0.786_to_-0.618,950,181,28.73,1110,1110,10-Minute
-1.0_to_-0.786,1120,48,-0.786_to_-0.618,950,181,26.52,1120,1120,10-Minute
-1.0_to_-0.786,1130,48,-0.786_to_-0.618,950,181,26.52,1130,1130,10-Minute
-1.0_to_-0.786,1140,41,-0.786_to_-0.618,950,181,22.65,1140,1140,10-Minute
-1.0_to_-0.786,1150,40,-0.786_to_-0.618,950,181,22.1,1150,1150,10-Minute
-1.0_to_-0.786,1200,51,-0.786_to_-0.618,950,181,28.18,1200,1200,10-Minute
-1.0_to_-0.786,1210,51,-0.786_to_-0.618,950,181,28.18,1210,1210,10-Minute
-1.0_to_-0.786,1220,46,-0.786_to_-0.618,950,181,25.41,1220,1220,10-Minute
-1.0_to_-0.786,1230,48,-0.786_to_-0.618,950,181,26.52,1230,1230,10-Minute
-1.0_to_-0.786,1240,46,-0.786_to_-0.618,950,181,25.41,1240,1240,10-Minute
-1.0_to_-0.786,1250,45,-0.786_to_-0.618,950,181,24.86,1250,1250,10-Minute
-1.0_to_-0.786,1300,46,-0.786_to_-0.618,950,181,25.41,1300,1300,10-Minute
-1.0_to_-0.786,1310,42,-0.786_to_-0.618,950,181,23.2,1310,1310,10-Minute
-1.0_to_-0.786,1320,36,-0.786_to_-0.618,950,181,19.89,1320,1320,10-Minute
-1.0_to_-0.786,1330,36,-0.786_to_-0.618,950,181,19.89,1330,1330,10-Minute
-1.0_to_-0.786,1340,35,-0.786_to_-0.618,950,181,19.34,1340,1340,10-Minute
-1.0_to_-0.786,1350,38,-0.786_to_-0.618,950,181,20.99,1350,1350,10-Minute
-1.0_to_-0.786,1400,41,-0.786_to_-0.618,950,181,22.65,1400,1400,10-Minute
-1.0_to_-0.786,1410,41,-0.786_to_-0.618,950,181,22.65,1410,1410,10-Minute
-1.0_to_-0.786,1420,48,-0.786_to_-0.618,950,181,26.52,1420,1420,10-Minute
-1.0_to_-0.786,1430,38,-0.786_to_-0.618,950,181,20.99,1430,1430,10-Minute
-1.0_to_-0.786,1440,37,-0.786_to_-0.618,950,181,20.44,1440,1440,10-Minute
-1.0_to_-0.786,1450,36,-0.786_to_-0.618,950,181,19.89,1450,1450,10-Minute
-1.0_to_-0.786,1500,39,-0.786_to_-0.618,950,181,21.55,1500,1500,10-Minute
-1.0_to_-0.786,1510,40,-0.786_to_-0.618,950,181,22.1,1510,1510,10-Minute
-1.0_to_-0.786,1520,40,-0.786_to_-0.618,950,181,22.1,1520,1520,10-Minute
-1.0_to_-0.786,1530,43,-0.786_to_-0.618,950,181,23.76,1530,1530,10-Minute
-1.0_to_-0.786,1540,32,-0.786_to_-0.618,950,181,17.68,1540,1540,10-Minute
-1.0_to_-0.786,1550,35,-0.786_to_-0.618,950,181,19.34,1550,1550,10-Minute
0.0_to_0.236,1000,1,-0.786_to_-0.618,950,181,0.55,1000,1000,10-Minute
0.0_to_0.236,1010,1,-0.786_to_-0.618,950,181,0.55,1010,1010,10-Minute
0.0_to_0.236,1020,2,-0.786_to_-0.618,950,181,1.1,1020,1020,10-Minute
0.0_to_0.236,1030,2,-0.786_to_-0.618,950,181,1.1,1030,1030,10-Minute
0.0_to_0.236,1040,4,-0.786_to_-0.618,950,181,2.21,1040,1040,10-Minute
0.0_to_0.236,1050,5,-0.786_to_-0.618,950,181,2.76,1050,1050,10-Minute
0.0_to_0.236,1100,6,-0.786_to_-0.618,950,181,3.31,1100,1100,10-Minute
0.0_to_0.236,1110,5,-0.786_to_-0.618,950,181,2.76,1110,1110,10-Minute
0.0_to_0.236,1120,8,-0.786_to_-0.618,950,181,4.42,1120,1120,10-Minute
0.0_to_0.236,1130,7,-0.786_to_-0.618,950,181,3.87,1130,1130,10-Minute
0.0_to_0.236,1140,5,-0.786_to_-0.618,950,181,2.76,1140,1140,10-Minute
0.0_to_0.236,1150,4,-0.786_to_-0.618,950,181,2.21,1150,1150,10-Minute
0.0_to_0.236,1200,5,-0.786_to_-0.618,950,181,2.76,1200,1200,10-Minute
0.0_to_0.236,1210,6,-0.786_to_-0.618,950,181,3.31,1210,1210,10-Minute
0.0_to_0.236,1220,5,-0.786_to_-0.618,950,181,2.76,1220,1220,10-Minute
0.0_to_0.236,1230,6,-0.786_to_-0.618,950,181,3.31,1230,1230,10-Minute
0.0_to_0.236,1240,7,-0.786_to_-0.618,950,181,3.87,1240,1240,10-Minute
0.0_to_0.236,1250,10,-0.786_to_-0.618,950,181,5.52,1250,1250,10-Minute
0.0_to_0.236,1300,11,-0.786_to_-0.618,950,181,6.08,1300,1300,10-Minute
0.0_to_0.236,1310,7,-0.786_to_-0.618,950,181,3.87,1310,1310,10-Minute
0.0_to_0.236,1320,7,-0.786_to_-0.618,950,181,3.87,1320,1320,10-Minute
0.0_to_0.236,1330,8,-0.786_to_-0.618,950,181,4.42,1330,1330,10-Minute
0.0_to_0.236,1340,7,-0.786_to_-0.618,950,181,3.87,1340,1340,10-Minute
0.0_to_0.236,1350,6,-0.786_to_-0.618,950,181,3.31,1350,1350,10-Minute
0.0_to_0.236,1400,10,-0.786_to_-0.618,950,181,5.52,1400,1400,10-Minute
0.0_to_0.236,1410,10,-0.786_to_-0.618,950,181,5.52,1410,1410,10-Minute
0.0_to_0.236,1420,12,-0.786_to_-0.618,950,181,6.63,1420,1420,10-Minute
0.0_to_0.236,1430,11,-0.786_to_-0.618,950,181,6.08,1430,1430,10-Minute
0.0_to_0.236,1440,13,-0.786_to_-0.618,950,181,7.18,1440,1440,10-Minute
0.0_to_0.236,1450,13,-0.786_to_-0.618,950,181,7.18,1450,1450,10-Minute
0.0_to_0.236,1500,14,-0.786_to_-0.618,950,181,7.73,1500,1500,10-Minute
0.0_to_0.236,1510,12,-0.786_to_-0.618,950,181,6.63,1510,1510,10-Minute
0.0_to_0.236,1520,14,-0.786_to_-0.618,950,181,7.73,1520,1520,10-Minute
0.0_to_0.236,1530,15,-0.786_to_-0.618,950,181,8.29,1530,1530,10-Minute
0.0_to_0.236,1540,16,-0.786_to_-0.618,950,181,8.84,1540,1540,10-Minute
0.0_to_0.236,1550,15,-0.786_to_-0.618,950,181,8.29,1550,1550,10-Minute
0.236_to_0.382,1000,1,-0.786_to_-0.618,950,181,0.55,1000,1000,10-Minute
0.236_to_0.382,1010,1,-0.786_to_-0.618,950,181,0.55,1010,1010,10-Minute
0.236_to_0.382,1020,1,-0.786_to_-0.618,950,181,0.55,1020,1020,10-Minute
0.236_to_0.382,1030,1,-0.786_to_-0.618,950,181,0.55,1030,1030,10-Minute
0.236_to_0.382,1040,1,-0.786_to_-0.618,950,181,0.55,1040,1040,10-Minute
0.236_to_0.382,1050,1,-0.786_to_-0.618,950,181,0.55,1050,1050,10-Minute
0.236_to_0.382,1100,1,-0.786_to_-0.618,950,181,0.55,1100,1100,10-Minute
0.236_to_0.382,1110,1,-0.786_to_-0.618,950,181,0.55,1110,1110,10-Minute
0.236_to_0.382,1120,2,-0.786_to_-0.618,950,181,1.1,1120,1120,10-Minute
0.236_to_0.382,1130,2,-0.786_to_-0.618,950,181,1.1,1130,1130,10-Minute
0.236_to_0.382,1140,1,-0.786_to_-0.618,950,181,0.55,1140,1140,10-Minute
0.236_to_0.382,1150,1,-0.786_to_-0.618,950,181,0.55,1150,1150,10-Minute
0.236_to_0.382,1200,1,-0.786_to_-0.618,950,181,0.55,1200,1200,10-Minute
0.236_to_0.382,1210,1,-0.786_to_-0.618,950,181,0.55,1210,1210,10-Minute
0.236_to_0.382,1220,1,-0.786_to_-0.618,950,181,0.55,1220,1220,10-Minute
0.236_to_0.382,1230,1,-0.786_to_-0.618,950,181,0.55,1230,1230,10-Minute
0.236_to_0.382,1240,2,-0.786_to_-0.618,950,181,1.1,1240,1240,10-Minute
0.236_to_0.382,1250,2,-0.786_to_-0.618,950,181,1.1,1250,1250,10-Minute
0.236_to_0.382,1300,2,-0.786_to_-0.618,950,181,1.1,1300,1300,10-Minute
0.236_to_0.382,1310,2,-0.786_to_-0.618,950,181,1.1,1310,1310,10-Minute
0.236_to_0.382,1320,2,-0.786_to_-0.618,950,181,1.1,1320,1320,10-Minute
0.236_to_0.382,1330,3,-0.786_to_-0.618,950,181,1.66,1330,1330,10-Minute
0.236_to_0.382,1340,2,-0.786_to_-0.618,950,181,1.1,1340,1340,10-Minute
0.236_to_0.382,1350,2,-0.786_to_-0.618,950,181,1.1,1350,1350,10-Minute
0.236_to_0.382,1400,3,-0.786_to_-0.618,950,181,1.66,1400,1400,10-Minute
0.236_to_0.382,1410,3,-0.786_to_-0.618,950,181,1.66,1410,1410,10-Minute
0.236_to_0.382,1420,2,-0.786_to_-0.618,950,181,1.1,1420,1420,10-Minute
0.236_to_0.382,1430,4,-0.786_to_-0.618,950,181,2.21,1430,1430,10-Minute
0.236_to_0.382,1440,4,-0.786_to_-0.618,950,181,2.21,1440,1440,10-Minute
0.236_to_0.382,1450,4,-0.786_to_-0.618,950,181,2.21,1450,1450,10-Minute
0.236_to_0.382,1500,4,-0.786_to_-0.618,950,181,2.21,1500,1500,10-Minute
0.236_to_0.382,1510,7,-0.786_to_-0.618,950,181,3.87,1510,1510,10-Minute
0.236_to_0.382,1520,7,-0.786_to_-0.618,950,181,3.87,1520,1520,10-Minute
0.236_to_0.382,1530,8,-0.786_to_-0.618,950,181,4.42,1530,1530,10-Minute
0.236_to_0.382,1540,6,-0.786_to_-0.618,950,181,3.31,1540,1540,10-Minute
0.236_to_0.382,1550,9,-0.786_to_-0.618,950,181,4.97,1550,1550,10-Minute
0.382_to_0.5,1000,1,-0.786_to_-0.618,950,181,0.55,1000,1000,10-Minute
0.382_to_0.5,1010,1,-0.786_to_-0.618,950,181,0.55,1010,1010,10-Minute
0.382_to_0.5,1110,1,-0.786_to_-0.618,950,181,0.55,1110,1110,10-Minute
0.382_to_0.5,1120,1,-0.786_to_-0.618,950,181,0.55,1120,1120,10-Minute
0.382_to_0.5,1130,2,-0.786_to_-0.618,950,181,1.1,1130,1130,10-Minute
0.382_to_0.5,1400,1,-0.786_to_-0.618,950,181,0.55,1400,1400,10-Minute
0.382_to_0.5,1410,1,-0.786_to_-0.618,950,181,0.55,1410,1410,10-Minute
0.382_to_0.5,1420,1,-0.786_to_-0.618,950,181,0.55,1420,1420,10-Minute
0.382_to_0.5,1430,1,-0.786_to_-0.618,950,181,0.55,1430,1430,10-Minute
0.382_to_0.5,1440,2,-0.786_to_-0.618,950,181,1.1,1440,1440,10-Minute
0.382_to_0.5,1450,2,-0.786_to_-0.618,950,181,1.1,1450,1450,10-Minute
0.382_to_0.5,1500,2,-0.786_to_-0.618,950,181,1.1,1500,1500,10-Minute
0.382_to_0.5,1510,3,-0.786_to_-0.618,950,181,1.66,1510,1510,10-Minute
0.382_to_0.5,1520,2,-0.786_to_-0.618,950,181,1.1,1520,1520,10-Minute
0.382_to_0.5,1530,1,-0.786_to_-0.618,950,181,0.55,1530,1530,10-Minute
0.382_to_0.5,1540,1,-0.786_to_-0.618,950,181,0.55,1540,1540,10-Minute
0.382_to_0.5,1550,1,-0.786_to_-0.618,950,181,0.55,1550,1550,10-Minute
0.5_to_0.618,1000,1,-0.786_to_-0.618,950,181,0.55,1000,1000,10-Minute
0.5_to_0.618,1120,1,-0.786_to_-0.618,950,181,0.55,1120,1120,10-Minute
0.5_to_0.618,1130,2,-0.786_to_-0.618,950,181,1.1,1130,1130,10-Minute
0.5_to_0.618,1140,1,-0.786_to_-0.618,950,181,0.55,1140,1140,10-Minute
0.5_to_0.618,1210,1,-0.786_to_-0.618,950,181,0.55,1210,1210,10-Minute
0.5_to_0.618,1220,1,-0.786_to_-0.618,950,181,0.55,1220,1220,10-Minute
0.5_to_0.618,1230,1,-0.786_to_-0.618,950,181,0.55,1230,1230,10-Minute
