Direction,TriggerLevel,TriggerTime,GoalLevel,GoalTime,NumHits,NumTriggers,PctCompletion
Upside,1.0,1400,0.618,1500,4,48,8.33
Upside,1.0,1400,0.786,1400,44,48,91.67
Upside,1.0,1400,0.786,1500,4,48,8.33
Upside,1.0,1500,-1.0,1500,41,63,65.08
Upside,1.0,1500,-1.0,1600,22,63,34.92
Upside,1.0,1500,-0.786,1500,41,63,65.08
Upside,1.0,1500,-0.786,1600,22,63,34.92
Upside,1.0,1500,-0.618,1500,41,63,65.08
Upside,1.0,1500,-0.618,1600,22,63,34.92
Upside,1.0,1500,-0.5,1500,41,63,65.08
Upside,1.0,1500,-0.5,1600,22,63,34.92
Upside,1.0,1500,-0.382,1500,41,63,65.08
Upside,1.0,1500,-0.382,1600,22,63,34.92
Upside,1.0,1500,-0.236,1500,41,63,65.08
Upside,1.0,1500,-0.236,1600,22,63,34.92
Upside,1.0,1500,0.0,1500,41,63,65.08
Upside,1.0,1500,0.0,1600,22,63,34.92
Upside,1.0,1500,0.236,1500,41,63,65.08
Upside,1.0,1500,0.236,1600,22,63,34.92
Upside,1.0,1500,0.382,1500,41,63,65.08
Upside,1.0,1500,0.382,1600,22,63,34.92
Upside,1.0,1500,0.5,1500,41,63,65.08
Upside,1.0,1500,0.5,1600,22,63,34.92
Upside,1.0,1500,0.618,1500,41,63,65.08
Upside,1.0,1500,0.618,1600,22,63,34.92
Upside,1.0,1500,0.786,1500,41,63,65.08
Upside,1.0,1500,0.786,1600,22,63,34.92
Upside,1.0,1600,-1.0,1600,1,1,100.0
Upside,1.0,1600,-0.786,1600,1,1,100.0
Upside,1.0,1600,-0.618,1600,1,1,100.0
Upside,1.0,1600,-0.5,1600,1,1,100.0
Upside,1.0,1600,-0.382,1600,1,1,100.0
Upside,1.0,1600,-0.236,1600,1,1,100.0
Upside,1.0,1600,0.0,1600,1,1,100.0
Upside,1.0,1600,0.236,1600,1,1,100.0
Upside,1.0,1600,0.382,1600,1,1,100.0
Upside,1.0,1600,0.5,1600,1,1,100.0
Upside,1.0,1600,0.618,1600,1,1,100.0
Upside,1.0,1600,0.786,1600,1,1,100.0
